ORIGIN_AIRPORT,DEPARTURE_DELAY,LAT,LON,ABS_DELAY
14006,-7.0,,,7.0
14025,8.0,,,8.0
14027,0.18095238095238095,,,0.18095238095238095
14057,3.242424242424242,,,3.242424242424242
14098,-0.5714285714285714,,,0.5714285714285714
14100,4.042492917847025,,,4.042492917847025
14107,4.561379310344828,,,4.561379310344828
14108,-2.12,,,2.12
14109,-4.666666666666667,,,4.666666666666667
14113,-7.0,,,7.0
14122,0.48717948717948717,,,0.48717948717948717
14150,-2.5,,,2.5
14193,20.5,,,20.5
14222,-5.0,,,5.0
14252,3.8461538461538463,,,3.8461538461538463
14254,-7.25,,,7.25
14256,-4.75,,,4.75
14262,14.127659574468085,,,14.127659574468085
14307,12.21875,,,12.21875
14321,-1.56,,,1.56
14457,20.692307692307693,,,20.692307692307693
14487,-2.0,,,2.0
14489,-7.636363636363637,,,7.636363636363637
14492,11.579268292682928,,,11.579268292682928
14520,-8.4,,,8.4
14524,7.4941176470588236,,,7.4941176470588236
14543,-7.0,,,7.0
14570,-1.5692307692307692,,,1.5692307692307692
14574,-3.2,,,3.2
14576,-1.7560975609756098,,,1.7560975609756098
14588,15.8,,,15.8
14633,19.272727272727273,,,19.272727272727273
14635,-1.4324324324324325,,,1.4324324324324325
14674,11.0,,,11.0
14679,4.112994350282486,,,4.112994350282486
14683,16.384615384615383,,,16.384615384615383
14685,9.727272727272727,,,9.727272727272727
14689,-4.5,,,4.5
14696,26.434782608695652,,,26.434782608695652
14698,-4.8,,,4.8
14709,-9.0,,,9.0
14711,-7.0,,,7.0
14730,-0.020833333333333332,,,0.020833333333333332
14747,8.202898550724637,,,8.202898550724637
14771,3.965389369592089,,,3.965389369592089
14783,0.06896551724137931,,,0.06896551724137931
14794,-5.666666666666667,,,5.666666666666667
14814,17.03030303030303,,,17.03030303030303
14828,-8.5,,,8.5
14831,5.262295081967213,,,5.262295081967213
14842,11.333333333333334,,,11.333333333333334
14843,22.308943089430894,,,22.308943089430894
14869,3.7459016393442623,,,3.7459016393442623
14893,3.86,,,3.86
14905,-9.25,,,9.25
14908,5.215,,,5.215
14952,-1.625,,,1.625
14960,133.66666666666666,,,133.66666666666666
14986,7.176470588235294,,,7.176470588235294
15016,6.160337552742616,,,6.160337552742616
15024,-3.6363636363636362,,,3.6363636363636362
15027,-3.5,,,3.5
15041,-7.75,,,7.75
15048,-7.0,,,7.0
15070,1.5,,,1.5
15096,-1.2727272727272727,,,1.2727272727272727
15249,-3.0,,,3.0
15295,-8.0,,,8.0
15304,7.619672131147541,,,7.619672131147541
15323,1.1428571428571428,,,1.1428571428571428
15356,3.1875,,,3.1875
15370,15.173913043478262,,,15.173913043478262
15376,3.3506493506493507,,,3.3506493506493507
15380,-7.666666666666667,,,7.666666666666667
15389,-4.75,,,4.75
15401,-1.6,,,1.6
15411,1.25,,,1.25
15412,4.314285714285714,,,4.314285714285714
15497,-17.0,,,17.0
15607,-2.6,,,2.6
15624,-0.8,,,0.8
15841,-6.0,,,6.0
15919,11.64,,,11.64
15991,17.0,,,17.0
16218,-4.111111111111111,,,4.111111111111111
ABE,8.844812164579606,40.65236,-75.4404,8.844812164579606
ABI,5.783989266547406,32.41132,-99.6819,5.783989266547406
ABQ,8.87701464236806,35.04022,-106.60919,8.87701464236806
ABR,10.10105580693816,45.44906,-98.42183,10.10105580693816
ABY,8.8800461361015,31.53552,-84.19447,8.8800461361015
ACK,16.38888888888889,41.25305,-70.06018,16.38888888888889
ACT,7.607512953367876,31.61129,-97.23052,7.607512953367876
ACV,12.01732283464567,40.97812,-124.10862,12.01732283464567
ACY,9.946489241223103,39.45758,-74.57717,9.946489241223103
ADK,10.662921348314606,51.87796,-176.64603,10.662921348314606
ADQ,0.40503432494279173,57.74997,-152.49386,0.40503432494279173
AEX,9.122142390594382,31.32737,-92.54856,9.122142390594382
AGS,8.491474850809889,33.36996,-81.9645,8.491474850809889
AKN,2.6825396825396823,58.6768,-156.64922,2.6825396825396823
ALB,6.81318082788671,42.74812,-73.80298,6.81318082788671
ALO,5.588336192109777,42.55708,-92.40034,5.588336192109777
AMA,7.171806167400881,35.21937,-101.70593,7.171806167400881
ANC,3.4068158953722336,61.17432,-149.99619,3.4068158953722336
APN,4.9489051094890515,45.07807,-83.56029,4.9489051094890515
ASE,17.58753799392097,39.22316,-106.86885,17.58753799392097
ATL,9.340695270395837,33.64044,-84.42694,9.340695270395837
ATW,5.662332972192127,44.25741,-88.51948,5.662332972192127
AUS,10.216276772592575,30.19453,-97.66987,10.216276772592575
AVL,9.26219739292365,35.43619,-82.54181,9.26219739292365
AVP,8.960180315552217,41.33815,-75.72427,8.960180315552217
